id_contrat;N_version;id_type_affaire;typa_affaire;id_agence;dt_souscription;dt_eff_im;dt_ech;CANAL;Montant;id_pack;lib_pack;Segment;FRANCHISE;id_vehicule;id_assure;id_conducteur;Valeur à neuf;Valeur vénale;TAUX_REDUCTION;SITUATION;;;
7481;4;1;Avenant de renouvellement DF a DF;270;2021-12-29 00:00:00;2021-12-30 00:00:00;2022-06-29 00:00:00;Agence;18717.832;1;Tout en 1 (New); VERT;5000;3737;1236;1236;1600000;1600000;0.1;ENCAISSÉE;;;
7481;5;2;Modifications diverses;270;2022-01-26 00:00:00;2021-12-30 00:00:00;2022-06-29 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;3737;1236;1236;1600000;1600000;0.1;ENCAISSÉE;;;
7482;2;1;Avenant de renouvellement DF a DF;413;2020-06-29 00:00:00;2020-06-30 00:00:00;2021-06-29 00:00:00;Agence;3867.96;3;Basic (New);JAUNE;;3224;317;317;2020000;300000;;ENCAISSÉE;;;
7483;0;13;Affaire Nouvelle;144;2020-06-30 00:00:00;2020-06-30 00:00:00;2021-06-29 00:00:00;Agence;5760.702;3;Basic (New);BLANC;;1754;1344;1344;5000000;1000000;;ENCAISSÉE;;;
7483;1;1;Avenant de renouvellement DF a DF;144;2021-07-14 00:00:00;2021-07-14 00:00:00;2022-07-13 00:00:00;Agence;4507.524;3;Basic (New);BLANC;;1754;1344;1344;5000000;1000000;;ENCAISSÉE;;;
7483;2;1;Avenant de renouvellement DF a DF;144;2022-07-19 00:00:00;2022-07-19 00:00:00;2023-07-18 00:00:00;Agence;4507.524;3;Basic (New);BLANC;;1754;1344;1344;5000000;1000000;;ENCAISSÉE;;;
7484;0;13;Affaire Nouvelle;73501;2020-06-30 00:00:00;2020-06-30 00:00:00;2020-12-29 00:00:00;AGA;2549.928;3;Basic (New);BLANC;;3200;1841;1841;1800000;1500000;;ENCAISSÉE;;;
7484;1;6;Avenant de suspension;73501;2020-10-18 00:00:00;2020-10-18 00:00:00;2020-12-29 00:00:00;AGA;50;3;Basic (New);BLANC;;3200;1841;1841;1800000;1500000;;ENCAISSÉE;;;
7484;2;7;Avenant de remise en vigueur;73501;2020-12-28 00:00:00;2020-12-28 00:00:00;2020-12-29 00:00:00;AGA;-874.192;3;Basic (New);BLANC;;3200;1841;1841;1800000;1500000;;ENCAISSÉE;;;
7485;0;13;Affaire Nouvelle;160;2020-06-30 00:00:00;2020-07-02 00:00:00;2021-01-01 00:00:00;Agence;2830.122;3;Basic (New); VERT;;3938;304;304;1760000;1600000;;ENCAISSÉE;;;
7486;0;13;Affaire Nouvelle;72301;2020-06-30 00:00:00;2020-07-01 00:00:00;2020-12-31 00:00:00;AGA;2515.664;3;Basic (New); VERT;;3344;844;844;2290000;2200000;;ENCAISSÉE;;;
7487;0;13;Affaire Nouvelle;453;2020-06-30 00:00:00;2020-07-02 00:00:00;2021-01-01 00:00:00;Agence;19256.56;1;Tout en 1 (New); VERT;5000;3937;468;468;1810000;2200000;0.1;ENCAISSÉE;;;
7488;0;13;Affaire Nouvelle;72601;2020-07-01 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;AGA;5548.068;3;Basic (New);JAUNE;;2006;1109;1109;3000000;1500000;;ENCAISSÉE;;;
7489;0;13;Affaire Nouvelle;73503;2020-07-01 00:00:00;2020-07-01 00:00:00;2020-12-31 00:00:00;AGA;2203.912;3;Basic (New);JAUNE;;2961;1218;1218;1000000;1000000;;ENCAISSÉE;;;
7490;0;13;Affaire Nouvelle;413;2020-07-01 00:00:00;2020-07-01 00:00:00;2021-06-30 00:00:00;Agence;5068.485;3;Basic (New);JAUNE;;3898;1090;1090;1000000;400000;;ENCAISSÉE;;;
7491;0;13;Affaire Nouvelle;410;2020-07-01 00:00:00;2020-07-01 00:00:00;2020-12-31 00:00:00;Agence;2515.664;3;Basic (New);JAUNE;;2704;1315;1315;1150000;1150000;;ENCAISSÉE;;;
7491;1;2;Modifications diverses;410;2020-08-23 00:00:00;2020-08-23 00:00:00;2020-12-31 00:00:00;Agence;50;3;Basic (New);JAUNE;;2704;1315;1315;1150000;1150000;;ENCAISSÉE;;;
7492;0;13;Affaire Nouvelle;425;2020-07-01 00:00:00;2020-07-01 00:00:00;2021-06-30 00:00:00;Agence;25645.264;2;Classic plus;BLANC;;3505;1978;1978;2000000;1500000;0.1;ENCAISSÉE;;;
7492;1;1;Avenant de renouvellement DF a DF;425;2021-06-28 00:00:00;2021-07-01 00:00:00;2022-06-30 00:00:00;Agence;23801.096;2;Classic plus;BLANC;;3505;1978;1978;2000000;1500000;0.1;ENCAISSÉE;;;
7492;2;1;Avenant de renouvellement DF a DF;425;2022-06-28 00:00:00;2022-07-01 00:00:00;2023-06-30 00:00:00;Agence;21495.912;2;Classic plus;BLANC;;3505;1978;1978;2000000;1500000;0.1;ENCAISSÉE;;;
7493;0;13;Affaire Nouvelle;71603;2020-07-01 00:00:00;2020-07-02 00:00:00;2021-01-01 00:00:00;AGA;15217.008;2;Classic plus;BLANC;;3226;1899;1899;3200000;1500000;;ENCAISSÉE;;;
7493;1;1;Avenant de renouvellement DF a DF;71603;2020-12-31 00:00:00;2021-01-02 00:00:00;2021-07-01 00:00:00;AGA;15748.434;2;Classic plus;BLANC;;3226;1899;1899;3200000;1500000;;ENCAISSÉE;;;
7493;2;1;Avenant de renouvellement DF a DF;71603;2021-07-01 00:00:00;2021-07-02 00:00:00;2022-01-01 00:00:00;AGA;13533.336;2;Classic plus;BLANC;;3226;1899;1899;3200000;1500000;;ENCAISSÉE;;;
7493;3;1;Avenant de renouvellement DF a DF;71603;2021-12-30 00:00:00;2022-01-02 00:00:00;2022-07-01 00:00:00;AGA;15553.296;2;Classic plus;BLANC;;3226;1899;1899;3200000;1500000;;ENCAISSÉE;;;
7493;4;1;Avenant de renouvellement DF a DF;71603;2022-06-29 00:00:00;2022-07-02 00:00:00;2023-01-01 00:00:00;AGA;14447.312;2;Classic plus;BLANC;;3226;1899;1899;3200000;1500000;;ENCAISSÉE;;;
7494;0;13;Affaire Nouvelle;223;2020-07-01 00:00:00;2020-07-03 00:00:00;2021-01-02 00:00:00;Agence;14423.32;2;Classic plus; VERT;;3196;520;520;2400000;1700000;;ENCAISSÉE;;;
7495;0;13;Affaire Nouvelle;73501;2020-07-01 00:00:00;2020-07-01 00:00:00;2020-12-31 00:00:00;AGA;2830.122;3;Basic (New); VERT;;3344;844;844;2578500;2500000;;ENCAISSÉE;;;
7496;8;1;Avenant de renouvellement DF a DF;425;2020-07-01 00:00:00;2020-07-01 00:00:00;2020-12-31 00:00:00;Agence;20254.992;1;Tout en 1 (New);JAUNE;5000;948;690;690;1620000;1000000;0.1;ENCAISSÉE;;;
7497;3;1;Avenant de renouvellement DF a DF;167;2020-07-01 00:00:00;2020-07-11 00:00:00;2021-07-10 00:00:00;Agence;52078.464;1;Tout en 1 (New); VERT;5000;2198;665;665;2460000;3200000;;ENCAISSÉE;;;
7498;0;13;Affaire Nouvelle;486;2020-07-01 00:00:00;2020-07-02 00:00:00;2021-01-01 00:00:00;Agence;9730.136;2;Classic plus;BLANC;;1982;1974;1974;1800000;700000;0.1;ENCAISSÉE;;;
7499;0;13;Affaire Nouvelle;121;2020-07-01 00:00:00;2020-07-01 00:00:00;2020-12-31 00:00:00;Agence;38214.448;1;Tout en 1 (New); VERT;5000;2842;749;749;4500000;3000000;;ENCAISSÉE;;;
7500;0;13;Affaire Nouvelle;223;2020-07-01 00:00:00;2020-07-04 00:00:00;2021-01-03 00:00:00;Agence;16988.824;1;Tout en 1 (New); VERT;5000;1293;1240;1240;1800000;1510000;;ENCAISSÉE;;;
7500;1;1;Avenant de renouvellement DF a DF;223;2020-12-22 00:00:00;2021-01-04 00:00:00;2022-01-03 00:00:00;Agence;35645.238;1;Tout en 1 (New); VERT;5000;1293;1240;1240;1800000;1510000;;ENCAISSÉE;;;
7501;0;13;Affaire Nouvelle;73503;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;AGA;4682.304;3;Basic (New);BLANC;;1629;995;995;2300000;1000000;;ENCAISSÉE;;;
7502;0;13;Affaire Nouvelle;71616;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;AGA;4998.393;3;Basic (New); VERT;;3412;1654;1654;1950000;1900000;;ENCAISSÉE;;;
7503;0;13;Affaire Nouvelle;186;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;Agence;5238.504;3;Basic (New);BLANC;;3942;972;972;3400000;800000;;ENCAISSÉE;;;
7503;1;2;Modifications diverses;186;2020-11-30 00:00:00;2020-11-30 00:00:00;2021-07-01 00:00:00;Agence;50;3;Basic (New);BLANC;;3942;972;972;3400000;800000;;ENCAISSÉE;;;
7504;0;13;Affaire Nouvelle;414;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;Agence;48184.236;1;Tout en 1 (New); VERT;5000;3563;1042;1042;1970000;1800000;;ENCAISSÉE;;;
7504;1;1;Avenant de renouvellement DF a DF;414;2021-07-29 00:00:00;2021-07-29 00:00:00;2022-07-28 00:00:00;Agence;38252.624;1;Tout en 1 (New); VERT;5000;3563;1042;1042;1970000;1800000;;ENCAISSÉE;;;
7504;2;1;Avenant de renouvellement DF a DF;414;2022-08-11 00:00:00;2022-08-11 00:00:00;2023-08-10 00:00:00;Agence;31723.008;1;Tout en 1 (New); VERT;5000;3563;1042;1042;1970000;1800000;;ENCAISSÉE;;;
7505;0;13;Affaire Nouvelle;283;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;Agence;51502.743;1;Tout en 1 (New); VERT;5000;2031;351;351;2600000;2000000;;ENCAISSÉE;;;
7506;0;13;Affaire Nouvelle;169;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;Agence;35316.808;1;Tout en 1 (New);BLANC;5000;3670;1399;1399;3000000;2000000;0.1;ENCAISSÉE;;;
7506;1;10;Avenant de changement de vehicule;169;2021-03-22 00:00:00;2021-03-22 00:00:00;2021-07-01 00:00:00;Agence;2548.242;1;Tout en 1 (New);BLANC;5000;3670;1399;1399;3000000;2000000;0.1;ENCAISSÉE;;;
7506;2;1;Avenant de renouvellement DF a DF;169;2021-07-01 00:00:00;2021-07-02 00:00:00;2022-07-01 00:00:00;Agence;32962.328;1;Tout en 1 (New);BLANC;5000;3670;1399;1399;3000000;2000000;0.1;ENCAISSÉE;;;
7506;3;2;Modifications diverses;169;2021-07-01 00:00:00;2021-07-02 00:00:00;2022-07-01 00:00:00;Agence;50;1;Tout en 1 (New);BLANC;5000;3670;1399;1399;3000000;2000000;0.1;ENCAISSÉE;;;
7506;4;5;Avenant de resiliation avec ristourne;169;2021-11-11 00:00:00;2021-11-11 00:00:00;2022-07-01 00:00:00;Agence;-23512.014;1;Tout en 1 (New);BLANC;5000;3670;1399;1399;3000000;2000000;0.1;ENCAISSÉE;;;
7507;0;13;Affaire Nouvelle;121;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-01-01 00:00:00;Agence;22321.128;1;Tout en 1 (New); VERT;5000;3936;1364;1364;1600000;1600000;;ENCAISSÉE;;;
7508;0;13;Affaire Nouvelle;72201;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-01-01 00:00:00;AGA;2401.304;3;Basic (New);BLANC;;3844;140;140;1700000;1000000;;ENCAISSÉE;;;
7509;0;13;Affaire Nouvelle;73501;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;AGA;4656.448;3;Basic (New); VERT;;1200;838;838;4000000;4000000;;ENCAISSÉE;;;
7510;1;1;Avenant de renouvellement DF a DF;412;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;Agence;39019.842;1;Tout en 1 (New);BLANC;5000;2819;742;742;1900000;1700000;0.1;ENCAISSÉE;;;
7511;0;13;Affaire Nouvelle;189;2020-07-02 00:00:00;2020-07-02 00:00:00;2021-07-01 00:00:00;Agence;70795.096;1;Tout en 1 (New); VERT;5000;2790;1372;1372;3000000;2600000;0.1;ENCAISSÉE;;;
7512;4;1;Avenant de renouvellement DF a DF;204;2020-07-06 00:00:00;2020-07-06 00:00:00;2021-07-05 00:00:00;Agence;23287.671;4;Classic (New);BLANC;5000;3809;1819;1819;1510000;1500000;;ENCAISSÉE;;;
7513;7;1;Avenant de renouvellement DF a DF;453;2020-07-06 00:00:00;2020-07-12 00:00:00;2021-07-11 00:00:00;Agence;29226.879;1;Tout en 1 (New); VERT;5000;3910;1372;1372;1800000;1800000;;ENCAISSÉE;;;
7514;0;13;Affaire Nouvelle;203;2020-07-07 00:00:00;2020-07-07 00:00:00;2021-01-06 00:00:00;Agence;2868.669;3;Basic (New);JAUNE;;1578;271;271;2000000;800000;;ENCAISSÉE;;;
7515;0;13;Affaire Nouvelle;72201;2020-07-07 00:00:00;2020-07-07 00:00:00;2021-07-06 00:00:00;AGA;43723.272;4;Classic (New); VERT;;2283;1686;1686;4970000;4000000;;ANNULÉE;;;
7515;1;12;Annulation administrative;72201;2020-07-07 00:00:00;2020-07-07 00:00:00;2021-07-06 00:00:00;AGA;-43723.272;4;Classic (New); VERT;;2283;1686;1686;4970000;4000000;;;;;
7516;0;13;Affaire Nouvelle;412;2020-07-07 00:00:00;2020-07-07 00:00:00;2021-07-06 00:00:00;Agence;5760.702;3;Basic (New);BLANC;;145;1567;1567;2200000;1500000;;ENCAISSÉE;;;
7517;0;13;Affaire Nouvelle;120;2020-07-07 00:00:00;2020-07-07 00:00:00;2021-01-06 00:00:00;Agence;2515.664;3;Basic (New);JAUNE;;2738;972;972;2749000;1200000;;ENCAISSÉE;;;
7518;1;11;Avenant de renouvellement DC a DF;71616;2020-07-07 00:00:00;2020-06-18 00:00:00;2021-06-17 00:00:00;AGA;100631.007;1;Tout en 1 (New); VERT;5000;2982;976;976;4799000;4799000;0.1;ENCAISSÉE;;;
7519;0;13;Affaire Nouvelle;71612;2020-07-08 00:00:00;2020-07-08 00:00:00;2021-01-07 00:00:00;AGA;2515.664;3;Basic (New); VERT;;3988;287;287;2749000;2749000;;ENCAISSÉE;;;
7519;1;1;Avenant de renouvellement DF a DF;71612;2021-01-07 00:00:00;2021-01-08 00:00:00;2021-07-07 00:00:00;AGA;2289.752;3;Basic (New); VERT;;3988;287;287;2749000;2749000;;ENCAISSÉE;;;
7519;2;1;Avenant de renouvellement DF a DF;71612;2021-07-08 00:00:00;2021-07-08 00:00:00;2022-01-07 00:00:00;AGA;2575.971;3;Basic (New); VERT;;3988;287;287;2749000;2749000;;ENCAISSÉE;;;
7519;3;1;Avenant de renouvellement DF a DF;71612;2022-01-08 00:00:00;2022-01-08 00:00:00;2022-07-07 00:00:00;AGA;2199.384;3;Basic (New); VERT;;3988;287;287;2749000;2749000;;ENCAISSÉE;;;
7519;4;1;Avenant de renouvellement DF a DF;143;2022-07-07 00:00:00;2022-07-08 00:00:00;2023-01-07 00:00:00;Agence;2474.307;3;Basic (New); VERT;;3988;287;287;2749000;2749000;;ENCAISSÉE;;;
7520;0;13;Affaire Nouvelle;73501;2020-07-08 00:00:00;2020-07-08 00:00:00;2021-07-07 00:00:00;AGA;4764.483;3;Basic (New);BLANC;;2182;454;454;1800000;1000000;;ENCAISSÉE;;;
7521;0;13;Affaire Nouvelle;73501;2020-07-08 00:00:00;2020-07-08 00:00:00;2021-01-07 00:00:00;AGA;2515.664;3;Basic (New);BLANC;;3984;1575;1575;1150000;1000000;;ENCAISSÉE;;;
7522;0;13;Affaire Nouvelle;70501;2020-07-08 00:00:00;2020-07-13 00:00:00;2021-07-12 00:00:00;AGA;4656.448;3;Basic (New); VERT;;3147;1074;1074;5000000;5000000;;ENCAISSÉE;;;
7522;1;1;Avenant de renouvellement DF a DF;70501;2021-06-27 00:00:00;2021-07-13 00:00:00;2022-07-12 00:00:00;AGA;4716.378;3;Basic (New); VERT;;3147;1074;1074;5000000;5000000;;ENCAISSÉE;;;
7522;2;1;Avenant de renouvellement DF a DF;70501;2022-07-14 00:00:00;2022-07-14 00:00:00;2023-07-13 00:00:00;AGA;4507.524;3;Basic (New); VERT;;3147;1074;1074;5000000;5000000;;ENCAISSÉE;;;
7523;1;1;Avenant de renouvellement DF a DF;161;2020-07-08 00:00:00;2020-07-13 00:00:00;2021-07-12 00:00:00;Agence;48815.595;5;Tout en 1 convention;BLANC;5000;2729;830;830;1600000;1600000;0.1;ENCAISSÉE;;;
7523;2;2;Modifications diverses;144;2020-09-24 00:00:00;2020-09-24 00:00:00;2021-07-12 00:00:00;Agence;-1502.312;5;Tout en 1 convention;BLANC;5000;2729;830;830;1600000;1600000;0.1;ENCAISSÉE;;;
7523;3;10;Avenant de changement de vehicule;144;2020-09-24 00:00:00;2020-09-24 00:00:00;2021-07-12 00:00:00;Agence;-11492.784;5;Tout en 1 convention;BLANC;5000;2729;830;830;1600000;1600000;0.1;ENCAISSÉE;;;
7524;0;13;Affaire Nouvelle;120;2020-07-09 00:00:00;2020-07-09 00:00:00;2021-01-08 00:00:00;Agence;14077.674;2;Classic plus;BLANC;;557;959;959;2845000;1300000;0.1;ENCAISSÉE;;;
7524;1;1;Avenant de renouvellement DF a DF;120;2021-01-16 00:00:00;2021-01-16 00:00:00;2021-07-15 00:00:00;Agence;11218.936;2;Classic plus;BLANC;;557;959;959;2845000;1300000;0.1;ENCAISSÉE;;;
7524;2;1;Avenant de renouvellement DF a DF;120;2021-07-14 00:00:00;2021-07-16 00:00:00;2022-01-15 00:00:00;Agence;12393.243;2;Classic plus;BLANC;;557;959;959;2845000;1300000;0.1;ENCAISSÉE;;;
7525;0;13;Affaire Nouvelle;71613;2020-07-09 00:00:00;2020-07-09 00:00:00;2021-07-08 00:00:00;AGA;5889.483;3;Basic (New);BLANC;;2815;1173;1173;1900000;1500000;;ENCAISSÉE;;;
7525;1;1;Avenant de renouvellement DF a DF;71613;2021-07-28 00:00:00;2021-07-28 00:00:00;2022-07-27 00:00:00;AGA;5324.418;3;Basic (New);BLANC;;2815;1173;1173;1900000;1500000;;ENCAISSÉE;;;
7525;2;1;Avenant de renouvellement DF a DF;71613;2022-07-31 00:00:00;2022-07-31 00:00:00;2023-07-30 00:00:00;AGA;5324.418;3;Basic (New);BLANC;;2815;1173;1173;1900000;1500000;;ENCAISSÉE;;;
7526;0;13;Affaire Nouvelle;486;2020-07-09 00:00:00;2020-07-10 00:00:00;2021-01-09 00:00:00;Agence;13896.688;2;Classic plus;BLANC;;3871;1227;1227;3000000;2500000;;ENCAISSÉE;;;
7526;1;6;Avenant de suspension;486;2020-07-15 00:00:00;2020-07-15 00:00:00;2021-01-09 00:00:00;Agence;50;2;Classic plus;BLANC;;3871;1227;1227;3000000;2500000;;ENCAISSÉE;;;
7526;2;7;Avenant de remise en vigueur;486;2020-07-21 00:00:00;2020-07-21 00:00:00;2021-01-09 00:00:00;Agence;50;2;Classic plus;BLANC;;3871;1227;1227;3000000;2500000;;ENCAISSÉE;;;
7526;3;10;Avenant de changement de vehicule;486;2020-07-21 00:00:00;2020-07-21 00:00:00;2021-01-09 00:00:00;Agence;3927.624;2;Classic plus;BLANC;;3871;1227;1227;3000000;2500000;;ENCAISSÉE;;;
7527;0;13;Affaire Nouvelle;71613;2020-07-09 00:00:00;2020-07-09 00:00:00;2021-01-08 00:00:00;AGA;2830.122;3;Basic (New);BLANC;;3989;987;987;1600000;1200000;;ENCAISSÉE;;;
7527;1;9;Changement du numero d'immatriculation;71613;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-01-08 00:00:00;AGA;50;3;Basic (New);BLANC;;3989;987;987;1600000;1200000;;ENCAISSÉE;;;
7528;0;13;Affaire Nouvelle;251;2020-07-09 00:00:00;2020-07-09 00:00:00;2021-07-08 00:00:00;Agence;5235.096;3;Basic (New);JAUNE;;3635;134;134;800000;800000;;ENCAISSÉE;;;
7529;3;1;Avenant de renouvellement DF a DF;412;2020-07-09 00:00:00;2020-07-12 00:00:00;2021-07-11 00:00:00;Agence;34062.544;1;Tout en 1 (New); VERT;5000;1293;1240;1240;1700000;1680000;0.1;ENCAISSÉE;;;
7530;0;13;Affaire Nouvelle;73503;2020-07-11 00:00:00;2020-07-11 00:00:00;2021-07-10 00:00:00;AGA;4656.448;3;Basic (New);BLANC;;3616;366;366;5000000;1000000;;ENCAISSÉE;;;
7531;0;13;Affaire Nouvelle;73501;2020-07-12 00:00:00;2020-07-12 00:00:00;2021-01-11 00:00:00;AGA;12022.164;3;Basic (New);JAUNE;;3149;393;393;2000000;1000000;;ENCAISSÉE;;;
7531;1;1;Avenant de renouvellement DF a DF;453;2021-01-31 00:00:00;2021-01-31 00:00:00;2021-07-30 00:00:00;Agence;2839.752;3;Basic (New);JAUNE;;3149;393;393;2000000;1000000;;ENCAISSÉE;;;
7532;0;13;Affaire Nouvelle;262;2020-07-12 00:00:00;2020-07-12 00:00:00;2021-07-11 00:00:00;Agence;4682.304;3;Basic (New);ROUGE;;3674;1480;1480;3000000;3000000;;ENCAISSÉE;;;
7533;0;13;Affaire Nouvelle;185;2020-07-12 00:00:00;2020-07-14 00:00:00;2021-07-13 00:00:00;Agence;4505.32;3;Basic (New);BLANC;;2536;1760;1760;1200000;600000;;ANNULÉE;;;
7533;1;12;Annulation administrative;185;2020-07-12 00:00:00;2020-07-14 00:00:00;2021-07-13 00:00:00;Agence;-4505.32;3;Basic (New);BLANC;;2536;1760;1760;1200000;600000;;;;;
7534;0;13;Affaire Nouvelle;203;2020-07-12 00:00:00;2020-07-15 00:00:00;2021-07-14 00:00:00;Agence;4443.016;3;Basic (New);JAUNE;;3844;140;140;1700000;900000;;ENCAISSÉE;;;
7535;0;13;Affaire Nouvelle;203;2020-07-12 00:00:00;2020-07-12 00:00:00;2021-01-11 00:00:00;Agence;2633.048;3;Basic (New); VERT;;3591;1520;1520;4000000;4000000;;ENCAISSÉE;;;
7535;1;2;Modifications diverses;203;2020-11-12 00:00:00;2020-11-12 00:00:00;2021-01-11 00:00:00;Agence;50;3;Basic (New); VERT;;3591;1520;1520;4000000;4000000;;ENCAISSÉE;;;
7536;6;1;Avenant de renouvellement DF a DF;143;2020-07-12 00:00:00;2020-07-14 00:00:00;2021-07-13 00:00:00;Agence;17439.888;1;Tout en 1 (New);BLANC;10000;3580;35;35;1100000;1100000;0.1;ENCAISSÉE;;;
7537;0;13;Affaire Nouvelle;425;2020-07-12 00:00:00;2020-07-13 00:00:00;2021-07-12 00:00:00;Agence;33878.472;1;Tout en 1 (New); VERT;5000;3922;7;7;2700000;2500000;;ENCAISSÉE;;;
7538;0;13;Affaire Nouvelle;251;2020-07-12 00:00:00;2020-07-13 00:00:00;2021-01-12 00:00:00;Agence;19855.152;1;Tout en 1 (New); VERT;5000;3746;1439;1439;1800000;1600000;;ENCAISSÉE;;;
7539;0;13;Affaire Nouvelle;487;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-07-12 00:00:00;Agence;4443.016;3;Basic (New);JAUNE;;3531;1409;1409;2000000;400000;;ENCAISSÉE;;;
7539;1;2;Modifications diverses;487;2020-12-16 00:00:00;2020-12-16 00:00:00;2021-07-12 00:00:00;Agence;50;3;Basic (New);JAUNE;;3531;1409;1409;2000000;400000;;ENCAISSÉE;;;
7540;0;13;Affaire Nouvelle;227;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-01-12 00:00:00;Agence;9927.528;4;Classic (New);BLANC;;2312;1923;1923;1650000;900000;;ENCAISSÉE;;;
7540;1;1;Avenant de renouvellement DF a DF;227;2021-01-11 00:00:00;2021-01-13 00:00:00;2021-07-12 00:00:00;Agence;9464.072;4;Classic (New);BLANC;;2312;1923;1923;1650000;900000;;ENCAISSÉE;;;
7541;0;13;Affaire Nouvelle;161;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-01-12 00:00:00;Agence;1779.201;8;Premium ouvert;BLANC;;3302;1094;1094;500000;500000;;ENCAISSÉE;;;
7541;1;1;Avenant de renouvellement DF a DF;161;2021-02-03 00:00:00;2021-02-03 00:00:00;2021-08-02 00:00:00;Agence;1548.153;8;Premium ouvert;BLANC;;3302;1094;1094;500000;500000;;ENCAISSÉE;;;
7541;2;1;Avenant de renouvellement DF a DF;161;2021-08-03 00:00:00;2021-08-03 00:00:00;2022-08-02 00:00:00;Agence;2427.96;8;Premium ouvert;BLANC;;3302;1094;1094;500000;500000;;ENCAISSÉE;;;
7542;0;13;Affaire Nouvelle;429;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-01-12 00:00:00;Agence;2830.122;3;Basic (New);JAUNE;;3877;1808;1808;1600000;800000;;ENCAISSÉE;;;
7543;0;13;Affaire Nouvelle;233;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-01-12 00:00:00;Agence;2830.122;3;Basic (New);JAUNE;;3860;1179;1179;1600000;1400000;;ENCAISSÉE;;;
7544;0;13;Affaire Nouvelle;200;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-07-12 00:00:00;Agence;17001.756;2;Classic plus;BLANC;;3161;1512;1512;1510000;1000000;;ENCAISSÉE;;;
7544;1;1;Avenant de renouvellement DF a DF;200;2021-07-07 00:00:00;2021-07-13 00:00:00;2022-07-12 00:00:00;Agence;14116.72;2;Classic plus;BLANC;;3161;1512;1512;1510000;1000000;;ENCAISSÉE;;;
7544;2;1;Avenant de renouvellement DF a DF;200;2022-07-18 00:00:00;2022-07-18 00:00:00;2023-07-17 00:00:00;Agence;20860.704;2;Classic plus;BLANC;;3161;1512;1512;1510000;1000000;;ENCAISSÉE;;;
7545;0;13;Affaire Nouvelle;71613;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-01-12 00:00:00;AGA;2830.122;3;Basic (New);BLANC;;2884;1753;1753;2000000;1500000;;ENCAISSÉE;;;
7545;1;1;Avenant de renouvellement DF a DF;211;2021-01-25 00:00:00;2021-01-25 00:00:00;2021-07-24 00:00:00;Agence;2289.752;3;Basic (New);BLANC;;2884;1753;1753;2000000;1500000;;ENCAISSÉE;;;
7545;2;1;Avenant de renouvellement DF a DF;211;2021-08-02 00:00:00;2021-08-02 00:00:00;2022-02-01 00:00:00;Agence;2199.384;3;Basic (New);BLANC;;2884;1753;1753;2000000;1500000;;ENCAISSÉE;;;
7546;0;13;Affaire Nouvelle;265;2020-07-13 00:00:00;2020-07-14 00:00:00;2021-01-13 00:00:00;Agence;2741.576;3;Basic (New);BLANC;;3140;1308;1308;1700000;800000;;ENCAISSÉE;;;
7546;1;4;Avenant de ristourne;265;2020-07-13 00:00:00;2020-07-14 00:00:00;2021-01-13 00:00:00;Agence;-1431.9;3;Basic (New);BLANC;;3140;1308;1308;1700000;800000;;ENCAISSÉE;;;
7547;0;13;Affaire Nouvelle;186;2020-07-13 00:00:00;2020-07-13 00:00:00;2021-01-12 00:00:00;Agence;18631.208;1;Tout en 1 (New); VERT;5000;3077;870;870;1900000;1600000;;ENCAISSÉE;;;
7547;1;6;Avenant de suspension;186;2020-08-16 00:00:00;2020-08-16 00:00:00;2021-01-12 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;3077;870;870;1900000;1600000;;ENCAISSÉE;;;
7547;2;7;Avenant de remise en vigueur;186;2020-08-30 00:00:00;2020-08-30 00:00:00;2021-01-12 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;3077;870;870;1900000;1600000;;ENCAISSÉE;;;
7547;3;10;Avenant de changement de vehicule;186;2020-08-30 00:00:00;2020-08-30 00:00:00;2021-01-12 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;3077;870;870;1900000;1600000;;ENCAISSÉE;;;
